Time,Temperature,Humidity,Sound_Level,Light_Level
4/9/23 15:45,25.3,28.6,66.5,693
4/9/23 15:50,25.4,28.8,67,694
4/9/23 15:55,25.5,29,67.5,695
4/9/23 16:00,25.6,29.2,68,696
4/9/23 16:05,25.7,29.4,68.5,697
4/9/23 16:10,25.8,29.6,69,698
4/9/23 16:15,25.9,29.8,69.5,699
4/9/23 16:20,26,30,70,700
4/9/23 16:25,26.1,30.2,69.5,699
4/9/23 16:30,26.2,30.4,69,698
4/9/23 16:35,26.3,30.6,68.5,697
4/9/23 16:40,26.4,30.8,68,696
4/9/23 16:45,26.5,31,67.5,695
4/9/23 16:50,26.6,31.2,67,694
4/9/23 16:55,26.7,31.4,66.5,693
4/9/23 17:00,26.8,31.6,66,692
4/9/23 17:05,26.9,31.8,65.5,691
4/9/23 17:10,27,32,65,690
4/9/23 17:15,27.1,32.2,64.5,689
4/9/23 17:20,27.2,32.4,64,688
4/9/23 17:25,27.3,32.6,63.5,687
4/9/23 17:30,27.4,32.8,63,686
4/9/23 17:35,27.5,33,62.5,685
4/9/23 17:40,27.6,33.2,62,684
4/9/23 17:45,27.7,33.4,61.5,683
4/9/23 17:50,27.8,33.6,61,682
4/9/23 17:55,27.9,33.8,60.5,681
4/9/23 18:00,28,34,60,680
4/9/23 18:05,28.1,34.2,59.5,679
4/9/23 18:10,28.2,34.4,59,678
4/9/23 18:15,28.3,34.6,58.5,677
4/9/23 18:20,28.4,34.8,58,676
4/9/23 18:25,28.5,35,57.5,675
4/9/23 18:30,28.6,35.2,57,674
4/9/23 18:35,28.7,35.4,56.5,673
4/9/23 18:40,28.8,35.6,56,672
4/9/23 18:45,28.9,35.8,55.5,671
4/9/23 18:50,29,36,55,670
4/9/23 18:55,29.1,36.2,54.5,669
4/9/23 19:00,29.2,36.4,54,668
4/9/23 19:05,29.3,36.6,53.5,667
4/9/23 19:10,29.4,36.8,53,666
4/9/23 19:15,29.5,37,52.5,665
4/9/23 19:20,29.6,37.2,52,664
4/9/23 19:25,29.7,37.4,51.5,663
4/9/23 19:30,29.8,37.6,51,662
4/9/23 19:35,29.9,37.8,50.5,661
4/9/23 19:40,30,38,50,660
4/9/23 19:45,29.9,38.2,49.5,659
4/9/23 19:50,29.8,38.4,49,658
4/9/23 19:55,29.7,38.6,48.5,657
4/9/23 20:00,29.6,38.8,48,656
4/9/23 20:05,29.5,39,47.5,655
4/9/23 20:10,29.4,39.2,47,654
4/9/23 20:15,29.3,39.4,46.5,653
4/9/23 20:20,29.2,39.6,46,652
4/9/23 20:25,29.1,39.8,45.5,651
4/9/23 20:30,29,40,45,650
4/9/23 20:35,28.9,40.2,44.5,649
4/9/23 20:40,28.8,40.4,44,648
4/9/23 20:45,28.7,40.6,43.5,647
4/9/23 20:50,28.6,40.8,43,646
4/9/23 20:55,28.5,41,42.5,645
4/9/23 21:00,28.4,41.2,42,644
4/9/23 21:05,28.3,41.4,41.5,643
4/9/23 21:10,28.2,41.6,41,642
4/9/23 21:15,28.1,41.8,40.5,641
4/9/23 21:20,28,42,40,640
4/9/23 21:25,27.9,42.2,39.5,639
4/9/23 21:30,27.8,42.4,39,638
4/9/23 21:35,27.7,42.6,38.5,637
4/9/23 21:40,27.6,42.8,38,636
4/9/23 21:45,27.5,43,37.5,635
4/9/23 21:50,27.4,43.2,37,634
4/9/23 21:55,27.3,43.4,36.5,633
4/9/23 22:00,27.2,43.6,36,632
4/9/23 22:05,27.1,43.8,35.5,631
4/9/23 22:10,27,44,35,630
4/9/23 22:15,26.9,44.2,34.5,629
4/9/23 22:20,26.8,44.4,34,628
4/9/23 22:25,26.7,44.6,33.5,627
4/9/23 22:30,26.6,44.8,33,626
4/9/23 22:35,26.5,45,32.5,625
4/9/23 22:40,26.4,45.2,32,624
4/9/23 22:45,26.3,45.4,31.5,623
4/9/23 22:50,26.2,45.6,31,622
4/9/23 22:55,26.1,45.8,30.5,621
4/9/23 23:00,26,46,30,620
4/9/23 23:05,25.9,46.2,29.5,619
4/9/23 23:10,25.8,46.4,29,618
4/9/23 23:15,25.7,46.6,28.5,617
4/9/23 23:20,25.6,46.8,28,616
4/9/23 23:25,25.5,47,27.5,615
4/9/23 23:30,25.4,47.2,27,614
4/9/23 23:35,25.3,47.4,26.5,613
4/9/23 23:40,25.2,47.6,26,612
4/9/23 23:45,25.1,47.8,25.5,611
4/9/23 23:50,25,48,25,610
4/9/23 23:55,24.9,48.2,24.5,609
4/10/23 0:00,24.8,48.4,24,608
4/10/23 0:05,24.7,48.6,23.5,607
4/10/23 0:10,24.6,48.8,23,606
4/10/23 0:15,24.5,49,22.5,605
4/10/23 0:20,24.4,49.2,22,604
4/10/23 0:25,24.3,49.4,21.5,603
4/10/23 0:30,24.2,49.6,21,602
4/10/23 0:35,24.1,49.8,20.5,601
4/10/23 0:40,24,50,20,600
4/10/23 0:45,23.9,50.2,20.5,599
4/10/23 0:50,23.8,50.4,21,598
4/10/23 0:55,23.7,50.6,21.5,597
4/10/23 1:00,23.6,50.8,22,596
4/10/23 1:05,23.5,51,22.5,595
4/10/23 1:10,23.4,51.2,23,594
4/10/23 1:15,23.3,51.4,23.5,593
4/10/23 1:20,23.2,51.6,24,592
4/10/23 1:25,23.1,51.8,24.5,591
4/10/23 1:30,23,52,25,590
4/10/23 1:35,22.9,52.2,25.5,589
4/10/23 1:40,22.8,52.4,26,588
4/10/23 1:45,22.7,52.6,26.5,587
4/10/23 1:50,22.6,52.8,27,586
4/10/23 1:55,22.5,53,27.5,585
4/10/23 2:00,22.4,53.2,28,584
4/10/23 2:05,22.3,53.4,28.5,583
4/10/23 2:10,22.2,53.6,29,582
4/10/23 2:15,22.1,53.8,29.5,581
4/10/23 2:20,22,54,30,580
4/10/23 2:25,21.9,54.2,30.5,579
4/10/23 2:30,21.8,54.4,31,578
4/10/23 2:35,21.7,54.6,31.5,577
4/10/23 2:40,21.6,54.8,32,576
4/10/23 2:45,21.5,55,32.5,575
4/10/23 2:50,21.4,55.2,33,574
4/10/23 2:55,21.3,55.4,33.5,573
4/10/23 3:00,21.2,55.6,34,572
4/10/23 3:05,21.1,55.8,34.5,571
4/10/23 3:10,21,56,35,570
4/10/23 3:15,20.9,56.2,35.5,569
4/10/23 3:20,20.8,56.4,36,568
4/10/23 3:25,20.7,56.6,36.5,567
4/10/23 3:30,20.6,56.8,37,566
4/10/23 3:35,20.5,57,37.5,565
4/10/23 3:40,20.4,57.2,38,564
4/10/23 3:45,20.3,57.4,38.5,563
4/10/23 3:50,20.2,57.6,39,562
4/10/23 3:55,20.1,57.8,39.5,561
4/10/23 4:00,20,58,40,560
4/10/23 4:05,19.9,58.2,40.5,559
4/10/23 4:10,19.8,58.4,41,558
4/10/23 4:15,19.7,58.6,41.5,557
4/10/23 4:20,19.6,58.8,42,556
4/10/23 4:25,19.5,59,42.5,555
4/10/23 4:30,19.4,59.2,43,554
4/10/23 4:35,19.3,59.4,43.5,553
4/10/23 4:40,19.2,59.6,44,552
4/10/23 4:45,19.1,59.8,44.5,551
4/10/23 4:50,19,60,45,550
4/10/23 4:55,18.9,60.2,45.5,549
4/10/23 5:00,18.8,60.4,46,548
4/10/23 5:05,18.7,60.6,46.5,547
4/10/23 5:10,18.6,60.8,47,546
4/10/23 5:15,18.5,61,47.5,545
4/10/23 5:20,18.4,61.2,48,544
4/10/23 5:25,18.3,61.4,48.5,543
4/10/23 5:30,18.2,61.6,49,542
4/10/23 5:35,18.1,61.8,49.5,541
4/10/23 5:40,18,62,50,540
4/10/23 5:45,17.9,62.2,50.5,539
4/10/23 5:50,18,62.4,51,538
4/10/23 5:55,18.1,62.6,51.5,537
4/10/23 6:00,18.2,62.8,52,536
4/10/23 6:05,18.3,63,52.5,535
4/10/23 6:10,18.4,63.2,53,534
4/10/23 6:15,18.5,63.4,53.5,533
4/10/23 6:20,18.6,63.6,54,532
4/10/23 6:25,18.7,63.8,54.5,531
4/10/23 6:30,18.8,64,55,530
4/10/23 6:35,18.9,64.2,55.5,529
4/10/23 6:40,19,64.4,56,528
4/10/23 6:45,19.1,64.6,56.5,527
4/10/23 6:50,19.2,64.8,57,526
4/10/23 6:55,19.3,65,57.5,525
4/10/23 7:00,19.4,65.2,58,524
4/10/23 7:05,19.5,65.4,58.5,523
4/10/23 7:10,19.6,65.6,59,522
4/10/23 7:15,19.7,65.8,59.5,521
4/10/23 7:20,19.8,66,60,520
4/10/23 7:25,19.9,66.2,60.5,519
4/10/23 7:30,20,66.4,61,518
4/10/23 7:35,20.1,66.6,61.5,517
4/10/23 7:40,20.2,66.8,62,516
4/10/23 7:45,20.3,67,62.5,515
4/10/23 7:50,20.4,67.2,63,514
4/10/23 7:55,20.5,67.4,63.5,513
4/10/23 8:00,20.6,67.6,64,512
4/10/23 8:05,20.7,67.8,64.5,511
4/10/23 8:10,20.8,68,65,510
4/10/23 8:15,20.9,68.2,65.5,509
4/10/23 8:20,21,68.4,66,508
4/10/23 8:25,21.1,68.6,66.5,507
4/10/23 8:30,21.2,68.8,67,506
4/10/23 8:35,21.3,69,67.5,505
4/10/23 8:40,21.4,69.2,68,504
4/10/23 8:45,21.5,69.4,68.5,503
4/10/23 8:50,21.6,69.6,69,502
4/10/23 8:55,21.7,69.8,69.5,501
4/10/23 9:00,21.8,70,70,500
4/10/23 9:05,21.9,70.2,69.5,499
4/10/23 9:10,22,70.4,69,498
4/10/23 9:15,22.1,70.6,68.5,497
4/10/23 9:20,22.2,70.8,68,496
4/10/23 9:25,22.3,71,67.5,495
4/10/23 9:30,22.4,71.2,67,494
4/10/23 9:35,22.5,71.4,66.5,493
4/10/23 9:40,22.6,71.6,66,492
4/10/23 9:45,22.7,71.8,65.5,491
4/10/23 9:50,22.8,72,65,490
4/10/23 9:55,22.9,72.2,64.5,489
4/10/23 10:00,23,72.4,64,488
4/10/23 10:05,23.1,72.6,63.5,487
4/10/23 10:10,23.2,72.8,63,486
4/10/23 10:15,23.3,73,62.5,485
4/10/23 10:20,23.4,73.2,62,484
4/10/23 10:25,23.5,73.4,61.5,483
4/10/23 10:30,23.6,73.6,61,482
4/10/23 10:35,23.7,73.8,60.5,481
4/10/23 10:40,23.8,74,60,480
4/10/23 10:45,23.9,74.2,59.5,479
4/10/23 10:50,24,74.4,59,478
4/10/23 10:55,24.1,74.6,58.5,477
4/10/23 11:00,24.2,74.8,58,476
4/10/23 11:05,24.3,75,57.5,475
4/10/23 11:10,24.4,75.2,57,474
4/10/23 11:15,24.5,75.4,56.5,473
4/10/23 11:20,24.6,75.6,56,472
4/10/23 11:25,24.7,75.8,55.5,471
4/10/23 11:30,24.8,76,55,470
4/10/23 11:35,24.9,76.2,54.5,469
4/10/23 11:40,25,76.4,54,468
4/10/23 11:45,25.1,76.6,53.5,467
4/10/23 11:50,25.2,76.8,53,466
4/10/23 11:55,25.3,77,52.5,465
4/10/23 12:00,25.4,77.2,52,464
4/10/23 12:05,25.5,77.4,51.5,463
4/10/23 12:10,25.6,77.6,51,462
4/10/23 12:15,25.7,77.8,50.5,461
4/10/23 12:20,25.8,78,50,460
4/10/23 12:25,25.9,78.2,49.5,459
4/10/23 12:30,26,78.4,49,458
4/10/23 12:35,26.1,78.6,48.5,457
4/10/23 12:40,26.2,78.8,48,456
4/10/23 12:45,26.3,79,47.5,455
4/10/23 12:50,26.4,79.2,47,454
4/10/23 12:55,26.5,79.4,46.5,453
4/10/23 13:00,26.6,79.6,46,452
4/10/23 13:05,26.7,79.8,45.5,451
4/10/23 13:10,26.8,80,45,450
4/10/23 13:15,26.9,80.2,44.5,449
4/10/23 13:20,27,80.4,44,448
4/10/23 13:25,27.1,80.6,43.5,447
4/10/23 13:30,27.2,80.8,43,446
4/10/23 13:35,27.3,81,42.5,445
4/10/23 13:40,27.4,81.2,42,444
4/10/23 13:45,27.5,81.4,41.5,443
4/10/23 13:50,27.6,81.6,41,442
4/10/23 13:55,27.7,81.8,40.5,441
4/10/23 14:00,27.8,82,40,440
4/10/23 14:05,27.9,82.2,39.5,439
4/10/23 14:10,28,82.4,39,438
4/10/23 14:15,28.1,82.6,38.5,437
4/10/23 14:20,28.2,82.8,38,436
4/10/23 14:25,28.3,83,37.5,435
4/10/23 14:30,28.4,83.2,37,434
4/10/23 14:35,28.5,83.4,36.5,433
4/10/23 14:40,28.6,83.6,36,432
4/10/23 14:45,28.7,83.8,35.5,431
4/10/23 14:50,28.8,84,35,430
4/10/23 14:55,28.9,84.2,34.5,429
4/10/23 15:00,29,84.4,34,428
4/10/23 15:05,29.1,84.6,33.5,427
4/10/23 15:10,29.2,84.8,33,426
4/10/23 15:15,29.3,85,32.5,425
4/10/23 15:20,29.4,85.2,32,424
4/10/23 15:25,29.5,85.4,31.5,423
4/10/23 15:30,29.6,85.6,31,422
4/10/23 15:35,29.7,85.8,30.5,421
4/10/23 15:40,29.8,86,30,420
4/10/23 15:45,29.9,86.2,29.5,419
4/10/23 15:50,30,86.4,29,418
4/10/23 15:55,29.9,86.6,28.5,417
4/10/23 16:00,29.8,86.8,28,416
4/10/23 16:05,29.7,87,27.5,415
4/10/23 16:10,29.6,87.2,27,414
4/10/23 16:15,29.5,87.4,26.5,413
4/10/23 16:20,29.4,87.6,26,412
4/10/23 16:25,29.3,87.8,25.5,411
4/10/23 16:30,29.2,88,25,410
4/10/23 16:35,29.1,88.2,24.5,409
4/10/23 16:40,29,88.4,24,408
4/10/23 16:45,28.9,88.6,23.5,407
4/10/23 16:50,28.8,88.8,23,406
4/10/23 16:55,28.7,89,22.5,405
4/10/23 17:00,28.6,89.2,22,404
4/10/23 17:05,28.5,89.4,21.5,403
4/10/23 17:10,28.4,89.6,21,402
4/10/23 17:15,28.3,89.8,20.5,401
4/10/23 17:20,28.2,90,20,400
4/10/23 17:25,28.1,89.8,20.5,399
4/10/23 17:30,28,89.6,21,398
4/10/23 17:35,27.9,89.4,21.5,397
4/10/23 17:40,27.8,89.2,22,396
4/10/23 17:45,27.7,89,22.5,395
4/10/23 17:50,27.6,88.8,23,394
4/10/23 17:55,27.5,88.6,23.5,393
4/10/23 18:00,27.4,88.4,24,392
4/10/23 18:05,27.3,88.2,24.5,391
4/10/23 18:10,27.2,88,25,390
4/10/23 18:15,27.1,87.8,25.5,389
4/10/23 18:20,27,87.6,26,388
4/10/23 18:25,26.9,87.4,26.5,387
4/10/23 18:30,26.8,87.2,27,386
4/10/23 18:35,26.7,87,27.5,385
4/10/23 18:40,26.6,86.8,28,384
4/10/23 18:45,26.5,86.6,28.5,383
4/10/23 18:50,26.4,86.4,29,382
4/10/23 18:55,26.3,86.2,29.5,381
4/10/23 19:00,26.2,86,30,380
4/10/23 19:05,26.1,85.8,30.5,379
4/10/23 19:10,26,85.6,31,378
4/10/23 19:15,25.9,85.4,31.5,377
4/10/23 19:20,25.8,85.2,32,376
4/10/23 19:25,25.7,85,32.5,375
4/10/23 19:30,25.6,84.8,33,374
4/10/23 19:35,25.5,84.6,33.5,373
4/10/23 19:40,25.4,84.4,34,372
4/10/23 19:45,25.3,84.2,34.5,371
4/10/23 19:50,25.2,84,35,370
4/10/23 19:55,25.1,83.8,35.5,369
4/10/23 20:00,25,83.6,36,368
4/10/23 20:05,24.9,83.4,36.5,367
4/10/23 20:10,24.8,83.2,37,366
4/10/23 20:15,24.7,83,37.5,365
4/10/23 20:20,24.6,82.8,38,364
4/10/23 20:25,24.5,82.6,38.5,363
4/10/23 20:30,24.4,82.4,39,362
4/10/23 20:35,24.3,82.2,39.5,361
4/10/23 20:40,24.2,82,40,360
4/10/23 20:45,24.1,81.8,40.5,359
4/10/23 20:50,24,81.6,41,358
4/10/23 20:55,23.9,81.4,41.5,357
4/10/23 21:00,23.8,81.2,42,356
4/10/23 21:05,23.7,81,42.5,355
4/10/23 21:10,23.6,80.8,43,354
4/10/23 21:15,23.5,80.6,43.5,353
4/10/23 21:20,23.4,80.4,44,352
4/10/23 21:25,23.3,80.2,44.5,351
4/10/23 21:30,23.2,80,45,350
4/10/23 21:35,23.1,79.8,45.5,349
4/10/23 21:40,23,79.6,46,348
4/10/23 21:45,22.9,79.4,46.5,347
4/10/23 21:50,22.8,79.2,47,346
4/10/23 21:55,22.7,79,47.5,345
4/10/23 22:00,22.6,78.8,48,344
4/10/23 22:05,22.5,78.6,48.5,343
4/10/23 22:10,22.4,78.4,49,342
4/10/23 22:15,22.3,78.2,49.5,341
4/10/23 22:20,22.2,78,50,340
4/10/23 22:25,22.1,77.8,50.5,339
4/10/23 22:30,22,77.6,51,338
4/10/23 22:35,21.9,77.4,51.5,337
4/10/23 22:40,21.8,77.2,52,336
4/10/23 22:45,21.7,77,52.5,335
4/10/23 22:50,21.6,76.8,53,334
4/10/23 22:55,21.5,76.6,53.5,333
4/10/23 23:00,21.4,76.4,54,332
4/10/23 23:05,21.3,76.2,54.5,331
4/10/23 23:10,21.2,76,55,330
4/10/23 23:15,21.1,75.8,55.5,329
4/10/23 23:20,21,75.6,56,328
4/10/23 23:25,20.9,75.4,56.5,327
4/10/23 23:30,20.8,75.2,57,326
4/10/23 23:35,20.7,75,57.5,325
4/10/23 23:40,20.6,74.8,58,324
4/10/23 23:45,20.5,74.6,58.5,323
4/10/23 23:50,20.4,74.4,59,322
4/10/23 23:55,20.3,74.2,59.5,321
4/11/23 0:00,20.2,74,60,320
4/11/23 0:05,20.1,73.8,60.5,319
4/11/23 0:10,20,73.6,61,318
4/11/23 0:15,19.9,73.4,61.5,317
4/11/23 0:20,19.8,73.2,62,316
4/11/23 0:25,19.7,73,62.5,315
4/11/23 0:30,19.6,72.8,63,314
4/11/23 0:35,19.5,72.6,63.5,313
4/11/23 0:40,19.4,72.4,64,312
4/11/23 0:45,19.3,72.2,64.5,311
4/11/23 0:50,19.2,72,65,310
4/11/23 0:55,19.1,71.8,65.5,309
4/11/23 1:00,19,71.6,66,308
4/11/23 1:05,18.9,71.4,66.5,307
4/11/23 1:10,18.8,71.2,67,306
4/11/23 1:15,18.7,71,67.5,305
4/11/23 1:20,18.6,70.8,68,304
4/11/23 1:25,18.5,70.6,68.5,303
4/11/23 1:30,18.4,70.4,69,302
4/11/23 1:35,18.3,70.2,69.5,301
4/11/23 1:40,18.2,70,70,300
4/11/23 1:45,18.1,69.8,69.5,299
4/11/23 1:50,18,69.6,69,298
4/11/23 1:55,17.9,69.4,68.5,297
4/11/23 2:00,18,69.2,68,296
4/11/23 2:05,18.1,69,67.5,295
4/11/23 2:10,18.2,68.8,67,294
4/11/23 2:15,18.3,68.6,66.5,293
4/11/23 2:20,18.4,68.4,66,292
4/11/23 2:25,18.5,68.2,65.5,291
4/11/23 2:30,18.6,68,65,290
4/11/23 2:35,18.7,67.8,64.5,289
4/11/23 2:40,18.8,67.6,64,288
4/11/23 2:45,18.9,67.4,63.5,287
4/11/23 2:50,19,67.2,63,286
4/11/23 2:55,19.1,67,62.5,285
4/11/23 3:00,19.2,66.8,62,284
4/11/23 3:05,19.3,66.6,61.5,283
4/11/23 3:10,19.4,66.4,61,282
4/11/23 3:15,19.5,66.2,60.5,281
4/11/23 3:20,19.6,66,60,280
4/11/23 3:25,19.7,65.8,59.5,279
4/11/23 3:30,19.8,65.6,59,278
4/11/23 3:35,19.9,65.4,58.5,277
4/11/23 3:40,20,65.2,58,276
4/11/23 3:45,20.1,65,57.5,275
4/11/23 3:50,20.2,64.8,57,274
4/11/23 3:55,20.3,64.6,56.5,273
4/11/23 4:00,20.4,64.4,56,272
4/11/23 4:05,20.5,64.2,55.5,271
4/11/23 4:10,20.6,64,55,270
4/11/23 4:15,20.7,63.8,54.5,269
4/11/23 4:20,20.8,63.6,54,268
4/11/23 4:25,20.9,63.4,53.5,267
4/11/23 4:30,21,63.2,53,266
4/11/23 4:35,21.1,63,52.5,265
4/11/23 4:40,21.2,62.8,52,264
4/11/23 4:45,21.3,62.6,51.5,263
4/11/23 4:50,21.4,62.4,51,262
4/11/23 4:55,21.5,62.2,50.5,261
4/11/23 5:00,21.6,62,50,260
4/11/23 5:05,21.7,61.8,49.5,259
4/11/23 5:10,21.8,61.6,49,258
4/11/23 5:15,21.9,61.4,48.5,257
4/11/23 5:20,22,61.2,48,256
4/11/23 5:25,22.1,61,47.5,255
4/11/23 5:30,22.2,60.8,47,254
4/11/23 5:35,22.3,60.6,46.5,253
4/11/23 5:40,22.4,60.4,46,252
4/11/23 5:45,22.5,60.2,45.5,251
4/11/23 5:50,22.6,60,45,250
4/11/23 5:55,22.7,59.8,44.5,249
4/11/23 6:00,22.8,59.6,44,248
4/11/23 6:05,22.9,59.4,43.5,247
4/11/23 6:10,23,59.2,43,246
4/11/23 6:15,23.1,59,42.5,245
4/11/23 6:20,23.2,58.8,42,244
4/11/23 6:25,23.3,58.6,41.5,243
4/11/23 6:30,23.4,58.4,41,242
4/11/23 6:35,23.5,58.2,40.5,241
4/11/23 6:40,23.6,58,40,240
4/11/23 6:45,23.7,57.8,39.5,239
4/11/23 6:50,23.8,57.6,39,238
4/11/23 6:55,23.9,57.4,38.5,237
4/11/23 7:00,24,57.2,38,236
4/11/23 7:05,24.1,57,37.5,235
4/11/23 7:10,24.2,56.8,37,234
4/11/23 7:15,24.3,56.6,36.5,233
4/11/23 7:20,24.4,56.4,36,232
4/11/23 7:25,24.5,56.2,35.5,231
4/11/23 7:30,24.6,56,35,230
4/11/23 7:35,24.7,55.8,34.5,229
4/11/23 7:40,24.8,55.6,34,228
4/11/23 7:45,24.9,55.4,33.5,227
4/11/23 7:50,25,55.2,33,226
4/11/23 7:55,25.1,55,32.5,225
4/11/23 8:00,25.2,54.8,32,224
4/11/23 8:05,25.3,54.6,31.5,223
4/11/23 8:10,25.4,54.4,31,222
4/11/23 8:15,25.5,54.2,30.5,221
4/11/23 8:20,25.6,54,30,220
4/11/23 8:25,25.7,53.8,29.5,219
4/11/23 8:30,25.8,53.6,29,218
4/11/23 8:35,25.9,53.4,28.5,217
4/11/23 8:40,26,53.2,28,216
4/11/23 8:45,26.1,53,27.5,215
4/11/23 8:50,26.2,52.8,27,214
4/11/23 8:55,26.3,52.6,26.5,213
4/11/23 9:00,26.4,52.4,26,212
4/11/23 9:05,26.5,52.2,25.5,211
4/11/23 9:10,26.6,52,25,210
4/11/23 9:15,26.7,51.8,24.5,209
4/11/23 9:20,26.8,51.6,24,208
4/11/23 9:25,26.9,51.4,23.5,207
4/11/23 9:30,27,51.2,23,206
4/11/23 9:35,27.1,51,22.5,205
4/11/23 9:40,27.2,50.8,22,204
4/11/23 9:45,27.3,50.6,21.5,203
4/11/23 9:50,27.4,50.4,21,202
4/11/23 9:55,27.5,50.2,20.5,201
4/11/23 10:00,27.6,50,20,200
4/11/23 10:05,27.7,49.8,20.5,201
4/11/23 10:10,27.8,49.6,21,202
4/11/23 10:15,27.9,49.4,21.5,203
4/11/23 10:20,28,49.2,22,204
4/11/23 10:25,28.1,49,22.5,205
4/11/23 10:30,28.2,48.8,23,206
4/11/23 10:35,28.3,48.6,23.5,207
4/11/23 10:40,28.4,48.4,24,208
4/11/23 10:45,28.5,48.2,24.5,209
4/11/23 10:50,28.6,48,25,210
4/11/23 10:55,28.7,47.8,25.5,211
4/11/23 11:00,28.8,47.6,26,212
4/11/23 11:05,28.9,47.4,26.5,213
4/11/23 11:10,29,47.2,27,214
4/11/23 11:15,29.1,47,27.5,215
4/11/23 11:20,29.2,46.8,28,216
4/11/23 11:25,29.3,46.6,28.5,217
4/11/23 11:30,29.4,46.4,29,218
4/11/23 11:35,29.5,46.2,29.5,219
4/11/23 11:40,29.6,46,30,220
4/11/23 11:45,29.7,45.8,30.5,221
4/11/23 11:50,29.8,45.6,31,222
4/11/23 11:55,29.9,45.4,31.5,223
4/11/23 12:00,30,45.2,32,224
4/11/23 12:05,29.9,45,32.5,225
4/11/23 12:10,29.8,44.8,33,226
4/11/23 12:15,29.7,44.6,33.5,227
4/11/23 12:20,29.6,44.4,34,228
4/11/23 12:25,29.5,44.2,34.5,229
4/11/23 12:30,29.4,44,35,230
4/11/23 12:35,29.3,43.8,35.5,231
4/11/23 12:40,29.2,43.6,36,232
4/11/23 12:45,29.1,43.4,36.5,233
4/11/23 12:50,29,43.2,37,234
4/11/23 12:55,28.9,43,37.5,235
4/11/23 13:00,28.8,42.8,38,236
4/11/23 13:05,28.7,42.6,38.5,237
4/11/23 13:10,28.6,42.4,39,238
4/11/23 13:15,28.5,42.2,39.5,239
4/11/23 13:20,28.4,42,40,240
4/11/23 13:25,28.3,41.8,40.5,241
4/11/23 13:30,28.2,41.6,41,242
4/11/23 13:35,28.1,41.4,41.5,243
4/11/23 13:40,28,41.2,42,244
4/11/23 13:45,27.9,41,42.5,245
4/11/23 13:50,27.8,40.8,43,246
4/11/23 13:55,27.7,40.6,43.5,247
4/11/23 14:00,27.6,40.4,44,248
4/11/23 14:05,27.5,40.2,44.5,249
4/11/23 14:10,27.4,40,45,250
4/11/23 14:15,27.3,39.8,45.5,251
4/11/23 14:20,27.2,39.6,46,252
4/11/23 14:25,27.1,39.4,46.5,253
4/11/23 14:30,27,39.2,47,254
4/11/23 14:35,26.9,39,47.5,255
4/11/23 14:40,26.8,38.8,48,256
4/11/23 14:45,26.7,38.6,48.5,257
4/11/23 14:50,26.6,38.4,49,258
4/11/23 14:55,26.5,38.2,49.5,259
4/11/23 15:00,26.4,38,50,260
4/11/23 15:05,26.3,37.8,50.5,261
4/11/23 15:10,26.2,37.6,51,262
4/11/23 15:15,26.1,37.4,51.5,263
4/11/23 15:20,26,37.2,52,264
4/11/23 15:25,25.9,37,52.5,265
4/11/23 15:30,25.8,36.8,53,266
4/11/23 15:35,25.7,36.6,53.5,267
4/11/23 15:40,25.6,36.4,54,268
4/11/23 15:45,25.5,36.2,54.5,269
4/11/23 15:50,25.4,36,55,270
4/11/23 15:55,25.3,35.8,55.5,271
4/11/23 16:00,25.2,35.6,56,272
4/11/23 16:05,25.1,35.4,56.5,273
4/11/23 16:10,25,35.2,57,274
4/11/23 16:15,24.9,35,57.5,275
4/11/23 16:20,24.8,34.8,58,276
4/11/23 16:25,24.7,34.6,58.5,277
4/11/23 16:30,24.6,34.4,59,278
4/11/23 16:35,24.5,34.2,59.5,279
4/11/23 16:40,24.4,34,60,280
4/11/23 16:45,24.3,33.8,60.5,281
4/11/23 16:50,24.2,33.6,61,282
4/11/23 16:55,24.1,33.4,61.5,283
4/11/23 17:00,24,33.2,62,284
4/11/23 17:05,23.9,33,62.5,285
4/11/23 17:10,23.8,32.8,63,286
4/11/23 17:15,23.7,32.6,63.5,287
4/11/23 17:20,23.6,32.4,64,288
4/11/23 17:25,23.5,32.2,64.5,289
4/11/23 17:30,23.4,32,65,290
4/11/23 17:35,23.3,31.8,65.5,291
4/11/23 17:40,23.2,31.6,66,292
4/11/23 17:45,23.1,31.4,66.5,293
4/11/23 17:50,23,31.2,67,294
4/11/23 17:55,22.9,31,67.5,295
4/11/23 18:00,22.8,30.8,68,296
4/11/23 18:05,22.7,30.6,68.5,297
4/11/23 18:10,22.6,30.4,69,298
4/11/23 18:15,22.5,30.2,69.5,299
4/11/23 18:20,22.4,30,70,300
4/11/23 18:25,22.3,29.8,69.5,301
4/11/23 18:30,22.2,29.6,69,302
4/11/23 18:35,22.1,29.4,68.5,303
4/11/23 18:40,22,29.2,68,304
4/11/23 18:45,21.9,29,67.5,305
4/11/23 18:50,21.8,28.8,67,306
4/11/23 18:55,21.7,28.6,66.5,307
4/11/23 19:00,21.6,28.4,66,308
4/11/23 19:05,21.5,28.2,65.5,309
4/11/23 19:10,21.4,28,65,310
4/11/23 19:15,21.3,27.8,64.5,311
4/11/23 19:20,21.2,27.6,64,312
4/11/23 19:25,21.1,27.4,63.5,313
4/11/23 19:30,21,27.2,63,314
4/11/23 19:35,20.9,27,62.5,315
4/11/23 19:40,20.8,26.8,62,316
